state,country,shape,latitude,longitude 
on,ca,rectangle,44.6,-79.416667
pa,us,disk,40.8858333,-77.1411111
,,oval,21.266667,40.416667
on,ca,unknown,44.6,-79.416667
il,us,circle,41.85,-87.65
mi,us,circle,41.9402778,-85.0005556
ca,us,other,33.8583333,-118.0638889
wa,us,triangle,47.3811111,-122.2336111
ca,us,circle,38.5816667,-121.4933333
tx,,diamond,32.646801,-97.225846
nj,,oval,40.929399,-74.430091
az,us,circle,32.2216667,-110.9258333
sk,ca,light,50.45,-104.616667
,gb,light,52.633333,-2.5
mi,us,unknown,43.6152778,-83.8419444
pa,us,other,41.0036111,-80.3472222
wa,us,disk,47.6816667,-122.2075
nm,us,oval,33.4919444,-105.3833333
az,us,oval,33.3061111,-111.8405556
tn,,circle,35.7973,-84.25603
ak,,disk,71.3875,-156.481111
ma,us,other,42.8125,-70.8777778
ny,,circle,42.698575,-78.020915
sc,us,circle,33.6888889,-78.8869444
tn,us,light,36.1630556,-82.8311111
wa,us,sphere,47.9130556,-122.0969444
tx,us,light,32.8369444,-97.0816667
ga,us,triangle,34.0536111,-85.255
,,oval,41.00527,28.97696
ct,us,light,41.8463889,-71.8880556
ca,us,circle,36.8252778,-119.7019444
wa,us,light,47.6105556,-122.1994444
il,us,light,41.9941667,-88.2922222
oh,us,fireball,40.7988889,-81.3786111
co,us,unknown,39.7047222,-105.0808333
tx,us,light,29.3011111,-94.7975
nc,us,light,36.1197222,-80.0738889
ca,us,light,34.1397222,-118.0344444
ca,us,unknown,35.6225,-117.67
ca,us,circle,38.7908333,-121.2347222
mi,,light,42.586888,-82.919551
or,us,sphere,44.0522222,-123.0855556
mi,us,sphere,42.3313889,-83.0458333
tx,us,disk,29.6897222,-95.8994444
co,us,changing,40.5852778,-105.0838889
wa,us,light,47.4236111,-120.3091667
al,us,other,33.4052778,-86.8113889
wa,us,oval,47.6588889,-117.425
fl,,light,28.148902,-80.588386
ca,us,egg,37.9780556,-122.03
in,us,circle,41.5822222,-85.8344444
ny,us,circle,43.1008333,-75.2330556
nc,us,triangle,35.3061111,-78.6091667
il,us,fireball,41.6269444,-88.2038889
ny,us,light,43.4552778,-76.5108333
mi,us,fireball,43.0247222,-83.0777778
sk,ca,triangle,52.133333,-106.666667
il,us,light,41.85,-87.65
ab,ca,light,53.366667,-113.733333
tn,us,fireball,35.8680556,-83.5619444
nc,us,fireball,36.0305556,-75.6763889
mn,us,flash,44.5433333,-93.5758333
ia,us,fireball,41.3308333,-94.0136111
,au,circle,-41.8,147.4
ct,us,light,41.3325,-73.2077778
nc,us,cigar,35.6008333,-82.5541667
mi,us,cylinder,42.2708333,-83.7263889
pa,us,fireball,39.9872222,-76.0208333
in,us,fireball,39.5213889,-85.7769444
in,us,fireball,39.5213889,-85.7769444
md,us,light,39.0066667,-76.7794444
ny,us,fireball,42.8863889,-78.8786111
or,us,flash,45.5236111,-122.675
mi,us,light,42.1058333,-84.2483333
pa,us,circle,40.3272222,-76.0113889
on,ca,other,43.15,-79.5
nc,us,teardrop,35.7963889,-81.4308333
in,us,fireball,39.7944444,-87.3958333
id,us,circle,47.6777778,-116.7794444
ny,us,unknown,42.4405556,-76.4969444
nj,us,circle,38.9916667,-74.8152778
ny,us,,42.8863889,-78.8786111
nj,us,circle,38.9747222,-74.8338889
wy,us,triangle,42.8666667,-106.3125
co,us,sphere,39.7391667,-104.9841667
va,us,sphere,38.6580556,-77.25
ct,us,diamond,41.5022222,-72.9791667
in,us,sphere,39.7683333,-86.1580556
ca,us,cigar,37.8044444,-122.2697222
al,us,egg,34.6991667,-86.7483333
al,us,egg,34.6991667,-86.7483333
va,,flash,38.78928,-77.187204
mo,,light,38.186709,-91.947112
ny,,light,40.691026,-73.986525
vt,,unknown,44.363296,-72.466343
ar,us,fireball,36.3352778,-92.385
az,us,fireball,33.4352778,-112.3575
sc,us,sphere,34.8525,-82.3941667
,,triangle,9.672948,123.873002
wa,us,circle,45.6388889,-122.6602778
wa,us,disk,45.6388889,-122.6602778
nc,us,other,35.0525,-78.8786111
wa,us,sphere,47.2530556,-122.4430556
ny,us,triangle,40.7141667,-74.0063889
tx,,formation,30.057536,-95.190299
wi,us,diamond,43.0730556,-89.4011111
in,us,light,41.6833333,-86.25
az,,,34.048928,-111.093731
wa,us,oval,47.6419444,-122.0791667
in,us,fireball,39.3830556,-87.0116667
ri,us,sphere,41.9697222,-71.4741667
md,us,triangle,39.3672222,-76.7955556
ct,us,oval,41.3158333,-72.3294444
oh,us,circle,41.0813889,-81.5191667
on,,triangle,44.761373,-75.738901
mo,us,cigar,37.6144444,-93.4102778
ca,us,light,35.0525,-118.1730556
on,ca,unknown,45.583333,-72
ar,,oval,-34.713016,-58.609975
co,us,chevron,39.7294444,-104.8313889
co,us,light,39.7294444,-104.8313889
sc,,other,33.836081,-81.163724
nc,us,cylinder,36.2166667,-81.6747222
ny,us,other,43.0591667,-77.6125
me,us,oval,44.6377778,-69.5036111
nm,us,cone,32.7025,-103.1355556
wa,us,disk,47.6480556,-121.9127778
nc,us,other,33.9133333,-78.3041667
ca,us,circle,37.43,-122.2527778
tx,us,oval,30.2669444,-97.7427778
nc,us,light,35.6008333,-82.5541667
tx,,diamond,29.751181,-95.260608
md,us,disk,38.9777778,-77.0077778
ca,us,,34.2819444,-118.4380556
nc,us,,34.0675,-78.1486111
md,us,,39.2902778,-76.6125
wi,us,circle,44.9369444,-91.3927778
ct,us,,41.4138889,-73.3038889
ca,us,,34.2819444,-118.4380556
mn,us,flash,44.05,-91.6391667
ca,us,light,37.0058333,-121.5672222
fl,us,triangle,30.7619444,-86.5705556
ar,us,triangle,34.7694444,-92.2669444
mn,,other,47.41095,-94.21554
tx,us,oval,27.8002778,-97.3961111
mn,us,fireball,45.0861111,-93.2630556
,,triangle,50.453611,5.951944
fl,us,circle,30.4013889,-86.8636111
fl,us,formation,30.3569444,-87.1638889
,gb,circle,50.783333,-0.65
mi,us,circle,44.3636111,-84.4102778
ca,,circle,33.442702,-116.865122
wa,us,light,47.6761111,-122.3861111
nc,us,light,35.9572222,-75.6244444
ny,us,teardrop,42.4405556,-76.4969444
wa,us,light,48.7597222,-122.4869444
oh,us,light,39.9611111,-82.9988889
sa,ca,flash,52.2,-105.116667
az,us,cigar,33.3061111,-111.8405556
wa,,unknown,48.113459,-117.587683
or,us,disk,42.1947222,-122.7083333
tx,us,diamond,31.8872222,-100.2913889
wa,us,sphere,48.2413889,-122.3694444
tx,us,oval,32.3186111,-102.5452778
ri,us,light,41.4969444,-71.3677778
pa,us,cylinder,39.9625,-76.7280556
ma,us,triangle,41.6561111,-70.4166667
oh,,light,39.315059,-84.22077
id,us,cigar,43.5408333,-116.5625
nm,us,triangle,32.1644444,-106.6961111
az,us,other,32.9477778,-112.7161111
nj,us,disk,40.3041667,-73.9927778
ky,us,unknown,38.9458333,-84.6805556
ga,us,circle,33.7488889,-84.3880556
fl,us,unknown,30.2394444,-81.3858333
wi,us,triangle,42.5083333,-89.0316667
nc,us,circle,36.0688889,-79.4008333
nh,us,unknown,43.2855556,-71.4677778
ut,us,circle,40.7091667,-112.1008333
mt,,light,47.905639,-114.115554
pa,us,formation,41.0933333,-75.0022222
oh,us,changing,40.2986111,-83.0680556
ar,us,triangle,34.5861111,-94.2394444
nv,us,egg,36.175,-115.1363889
ca,us,oval,34.1361111,-117.8644444
al,us,rectangle,33.5205556,-86.8025
nd,us,unknown,48.3972222,-102.9377778
wa,us,light,47.6447222,-122.6936111
,gb,formation,55.833333,-3.083333
,,other,25.08265,-77.318084
ab,ca,light,51.266667,-114.016667
ne,us,light,41.2586111,-95.9375
mn,us,triangle,47.0041667,-94.7266667
sk,ca,circle,52.133333,-106.666667
va,us,light,38.8047222,-77.0472222
ca,us,other,39.3280556,-120.1822222
id,us,light,47.6777778,-116.7794444
la,,cylinder,29.89126,-89.75744
wa,us,triangle,48.1172222,-122.7591667
wa,us,triangle,47.6063889,-122.3308333
tx,us,light,30.1102778,-97.315
mn,us,disk,45.3055556,-93.7938889
on,ca,fireball,43.666667,-79.416667
il,us,fireball,41.47,-87.6363889
pa,us,light,42.1291667,-80.0852778
co,us,unknown,40.3977778,-105.0744444
tx,us,flash,33.0916667,-97.0463889
mn,us,flash,45.0816667,-94.3066667
il,us,fireball,40.6502778,-89.6519444
ny,us,flash,44.505,-73.4805556
in,us,fireball,40.0475,-85.3941667
ab,ca,triangle,52.033333,-113.95
fl,us,light,28.8002778,-81.2733333
ok,,sphere,36.693687,-94.963017
fl,us,fireball,28.0891667,-80.5658333
ma,us,oval,41.6527778,-70.2833333
ca,us,triangle,39.1458333,-121.5902778
tx,us,formation,32.4822222,-96.9941667
hi,us,other,21.3069444,-157.8583333
,gb,circle,54.911944,-1.383333
me,us,light,44.23,-69.7758333
la,us,triangle,30.4519444,-91.21
ky,us,light,37.8361111,-87.59
,,formation,31.957851,77.10946
,gb,triangle,51.083333,1.183333
on,,light,51.253775,-85.323214
tx,us,unknown,31.1169444,-97.7275
mi,us,fireball,43.2233333,-85.5513889
fl,,disk,25.942871,-80.12338
,,other,59.913869,10.752245
ny,us,circle,42.8863889,-78.8786111
ca,us,formation,36.3302778,-119.2911111
,,,52.355518,-1.17432
mi,us,cigar,45.7838889,-84.7277778
ca,us,other,38.5019444,-122.995
id,us,disk,47.7180556,-116.9505556
az,us,unknown,33.7763889,-112.5277778
bc,ca,light,49.266667,-122.783333
il,us,light,41.975,-88.0072222
id,us,oval,47.8125,-116.8955556
,de,light,49.45,7.533333
mi,us,light,42.4775,-83.0277778
wv,us,triangle,37.5933333,-81.1941667
ca,us,cylinder,38.7522222,-121.2869444
co,us,triangle,40.3977778,-105.0744444
ca,us,oval,34.5794444,-118.1155556
oh,us,chevron,39.1569444,-84.6133333
nj,,oval,39.819722,-75.122778
,,light,51.507351,-0.127758
ma,us,unknown,42.0916667,-70.7061111
or,us,fireball,44.5647222,-123.2608333
ny,us,circle,43.2255556,-74.1725
ns,ca,light,45.033333,-64.733333
mn,us,light,45.3011111,-94.9438889
ar,us,formation,35.2783333,-93.1336111
ms,us,unknown,31.6938889,-89.1305556
wa,us,flash,47.3811111,-122.2336111
nb,ca,light,47.166667,-67.916667
,gb,light,51.083333,0.266667
tx,us,cigar,31.9958333,-99.2252778
pa,,sphere,40.410796,-75.247906
ca,us,light,36.9752778,-121.9522222
il,us,light,38.6172222,-89.0522222
pa,us,egg,41.3258333,-75.7897222
mo,us,unknown,38.2538,-94.3356
on,ca,oval,43.733333,-81.7
bc,,light,52.141674,-122.141688
ct,us,changing,41.9761111,-72.5922222
nj,us,other,40.9166667,-74.1722222
pa,us,changing,40.3355556,-75.9272222
ca,us,light,34.1705556,-118.8366667
ca,us,unknown,35.6225,-117.67
md,us,sphere,39.2902778,-76.6125
,,light,56.490671,-4.202646
ca,us,fireball,36.5233333,-119.2858333
ma,us,light,42.6333333,-71.3166667
mi,us,light,43.1036111,-84.5138889
,,circle,42.188824,3.081415
oh,us,cylinder,41.6638889,-83.5552778
ga,us,unknown,33.9525,-84.55
pa,us,fireball,39.9522222,-75.1641667
ma,us,diamond,41.7452778,-70.6186111
vt,us,cigar,44.6355556,-72.6808333
ga,us,cigar,33.9319444,-83.7138889
,gb,sphere,53.433333,-1.35
ca,us,fireball,34.0522222,-118.2427778
wi,us,light,43.1116667,-88.4991667
mi,us,light,42.4972222,-82.9372222
mo,us,cigar,38.6402778,-92.1222222
nj,us,fireball,39.9658333,-74.8055556
ny,us,fireball,40.7141667,-74.0063889
ct,us,circle,41.5022222,-72.9791667
ia,us,light,42.5005556,-90.6644444
nh,us,oval,42.8238889,-72.1816667
wi,us,fireball,42.8294444,-88.1586111
ma,,triangle,41.708808,-70.213359
vt,us,circle,43.7980556,-73.0880556
tn,us,fireball,36.0330556,-86.7827778
ny,us,fireball,42.3441667,-79.3097222
tn,,fireball,36.003916,-86.806797
de,us,unknown,38.5913889,-75.2916667
ma,us,fireball,42.1194444,-71.3255556
ma,us,light,42.1194444,-71.3255556
ca,us,light,36.7402778,-119.2458333
oh,us,light,41.6638889,-83.5552778
ny,,fireball,40.94035,-73.053118
fl,us,sphere,28.5491667,-81.7730556
nj,us,fireball,39.0508333,-74.7583333
oh,,fireball,41.724489,-81.245657
ca,us,circle,35.3733333,-119.0177778
ma,us,light,41.6583333,-70.8166667
nj,us,fireball,38.9916667,-74.8152778
il,us,circle,42.2119444,-88.2380556
ct,us,fireball,41.5580556,-73.0519444
ma,,rectangle,41.658445,-70.128629
tx,us,triangle,30.0083333,-97.1591667
ky,us,circle,37.9886111,-84.4777778
,gb,oval,53.716667,-0.333333
nj,us,flash,39.7172222,-74.9697222
ny,us,oval,40.7141667,-74.0063889
ny,us,light,40.7208333,-73.2677778
ny,us,circle,40.7141667,-74.0063889
or,us,unknown,45.4872222,-122.8025
on,ca,oval,43.316667,-79.8
pa,,circle,39.929279,-75.296297
,au,light,-27.47101,153.024292
mn,us,unknown,45.16,-92.9930556
ks,us,light,38.8813889,-94.8188889
mi,us,oval,42.2411111,-83.6130556
on,ca,flash,44.25,-79.466667
ga,us,light,30.8325,-83.2786111
ar,us,light,36.2613889,-90.9711111
wi,us,circle,44.0247222,-88.5425
ct,us,fireball,41.9586111,-71.8630556
nh,us,disk,42.9336111,-72.2786111
mn,us,circle,44.9444444,-93.0930556
nj,us,formation,39.1011111,-74.7180556
ct,us,triangle,41.6169444,-72.085
ms,us,cone,30.3672222,-89.0927778
pa,us,unknown,42.2155556,-79.8344444
nj,us,light,39.2775,-74.575
az,us,light,33.3702778,-112.5830556
ny,us,light,40.805,-72.7613889
wa,us,unknown,46.6541667,-120.5288889
nj,,fireball,40.858433,-74.163755
,gb,light,51.133333,-0.983333
mb,ca,fireball,49.883333,-97.166667
oh,us,circle,40.0991667,-83.1141667
wa,us,sphere,45.6388889,-122.6602778
nj,us,light,38.9747222,-74.8338889
ma,us,light,42.3516667,-71.8638889
wi,us,egg,42.5380556,-88.3508333
oh,us,light,40.0191667,-82.8794444
mi,us,cigar,42.6433333,-86.2005556
ny,us,disk,43.1041667,-77.8847222
oh,us,other,41.0255556,-81.73
sc,us,light,33.0183333,-80.1758333
nc,us,disk,36.0955556,-79.4380556
,gb,disk,51.514125,-0.093689
mo,us,other,38.3872222,-91.4008333
ct,us,other,41.5277778,-73.1280556
ct,us,other,41.5277778,-73.1280556
ca,us,light,37.5072222,-122.2594444
tx,,diamond,30.057536,-95.190299
ns,,oval,45.220229,-63.318204
nj,us,,40.8216667,-74.4813889
ny,us,other,40.9413889,-73.1063889
or,us,,44.9430556,-123.0338889
nv,us,triangle,36.175,-115.1363889
ca,us,light,39.2191667,-121.06
mn,us,triangle,47.0041667,-94.7266667
fl,us,oval,25.7902778,-80.1302778
co,us,light,37.3488889,-108.5852778
ut,us,disk,40.7608333,-111.8902778
ca,us,fireball,40.5983333,-124.1561111
wa,us,unknown,47.6816667,-122.2075
or,us,fireball,45.5236111,-122.675
wa,us,fireball,47.9130556,-122.0969444
wa,us,other,47.3811111,-122.2336111
va,us,fireball,37.3041667,-77.2875
va,us,fireball,37.3041667,-77.2875
wa,,fireball,47.204576,-119.996166
ca,us,triangle,32.855,-116.8516667
,gb,unknown,50.9,-1.4
md,us,cigar,39.6416667,-77.7202778
ca,us,other,32.7152778,-117.1563889
va,us,triangle,37.0802778,-77.9975
fl,us,circle,27.9472222,-82.4586111
wi,us,light,43.0730556,-89.4011111
wi,us,circle,45.065,-88.0341667
wi,us,cigar,45.4830556,-90.9925
wi,us,circle,44.9591667,-89.63
mi,us,light,44.7630556,-85.6205556
oh,us,triangle,39.2930556,-83.9888889
oh,us,triangle,39.2930556,-83.9888889
mt,us,light,48.3858333,-114.06
il,us,disk,41.6302778,-87.8538889
oh,us,other,39.72,-84.325
ct,us,other,41.6313889,-73.3111111
nm,us,oval,33.3941667,-104.5225
fl,us,light,27.4986111,-82.575
tx,us,fireball,27.8002778,-97.3961111
or,,disk,44.543016,-121.275072
dc,,changing,38.907231,-77.036464
nm,,disk,36.782385,-108.112335
wv,us,cylinder,38.3497222,-81.6327778
ga,us,circle,34.5969444,-83.7633333
oh,us,triangle,41.1277778,-81.61
il,us,rectangle,38.7291667,-89.8830556
ks,us,sphere,39.1836111,-96.5713889
ny,us,flash,42.93,-75.8530556
va,us,unknown,37.0297222,-76.3455556
md,us,light,39.1369444,-76.6986111
,,light,52.497193,0.918423
bc,ca,flash,49.84,-119.61
bc,ca,other,49.9,-119.483333
ca,us,light,33.78,-118.2616667
ok,us,light,36.1538889,-95.9925
mi,us,rectangle,42.7325,-84.5555556
ia,us,cigar,41.6005556,-93.6088889
wa,us,light,47.6063889,-122.3308333
wa,us,other,47.6741667,-122.1202778
wa,us,unknown,47.8108333,-122.3761111
bc,ca,light,54.4,-126.65
bc,ca,light,54.4,-126.65
ca,us,triangle,36.1397222,-120.3591667
tx,us,circle,29.3011111,-94.7975
id,us,light,43.6136111,-116.2025
wa,us,triangle,47.4875,-117.5747222
,gb,cylinder,51.45,-2.583333
mo,us,other,37.0841667,-94.5130556
,,light,51.481581,-3.17909
nm,us,circle,35.0844444,-106.6505556
ma,,sphere,41.578443,-70.55864
,,fireball,52.355518,-1.17432
or,us,rectangle,44.0522222,-123.0855556
mo,us,light,38.8105556,-90.6997222
wy,us,light,44.8994444,-109.1502778
tn,us,triangle,36.2741667,-87.0641667
,au,light,-33.861481,151.205475
wa,us,unknown,47.1855556,-122.2916667
or,us,other,44.0522222,-123.0855556
on,ca,changing,43.666667,-79.416667
nc,us,light,34.2866667,-78.7013889
ma,us,changing,41.8833333,-70.7630556
wa,us,circle,47.9130556,-122.0969444
,,other,23.810332,90.412518
ca,us,fireball,33.9022222,-118.0808333
az,us,oval,32.2527778,-109.8313889
wa,us,other,46.9966667,-120.5466667
wv,us,disk,37.7075,-81.2508333
nh,us,light,43.1230556,-71.0119444
ma,,diamond,42.611202,-71.574515
wa,us,other,47.6063889,-122.3308333
ca,us,light,34.0922222,-117.4341667
ny,us,formation,40.7141667,-74.0063889
tx,us,other,29.4238889,-98.4933333
,gb,egg,52.664913,-1.034894
bc,ca,sphere,49.9,-119.483333
oh,us,light,41.2377778,-81.9316667
in,,sphere,40.723384,-74.001704
az,us,rectangle,33.8333333,-111.95
in,us,oval,39.9783333,-86.1180556
wa,us,fireball,47.6063889,-122.3308333
,,light,35.912222,14.504167
,gb,oval,55.55,-3.85
on,ca,disk,45.416667,-75.7
or,us,changing,45.4208333,-122.6694444
az,us,disk,33.4483333,-112.0733333
,au,unknown,-33.861481,151.205475
ia,us,light,41.6005556,-93.6088889
mi,us,light,43.2533333,-83.3719444
mi,,oval,42.1625,-83.403056
fl,us,changing,27.2541667,-80.23
nm,us,light,35.6869444,-105.9372222
mi,us,sphere,46.5436111,-87.3952778
pa,us,disk,40.6083333,-75.4905556
wi,us,triangle,44.2588889,-89.4069444
wi,us,,43.5747222,-90.6402778
nc,us,circle,35.6708333,-80.4744444
wi,us,formation,43.5391667,-89.4625
wi,us,light,44.7930556,-89.7030556
wi,us,light,44.0394444,-88.7441667
pa,,triangle,40.569789,-79.76477
co,us,flash,40.5852778,-105.0838889
az,us,light,32.7252778,-114.6236111
az,us,formation,32.7252778,-114.6236111
co,us,light,39.7391667,-104.9841667
oh,us,triangle,40.7988889,-81.3786111
il,us,oval,42.0111111,-87.8405556
ny,us,diamond,42.2552778,-73.9027778
ks,us,fireball,38.9822222,-94.6705556
mi,us,light,42.6583333,-83.15
mi,us,light,42.6583333,-83.15
on,ca,sphere,43.166667,-79.233333
mn,,light,46.729553,-94.6859
ca,us,circle,40.1786111,-122.2347222
in,us,flash,40.1238889,-86.0133333
mi,us,circle,43.3719444,-83.5833333
on,ca,triangle,43.933333,-79.533333
wa,us,light,47.0344444,-122.8219444
fl,us,rectangle,27.9375,-82.2861111
il,us,circle,41.7697222,-87.9358333
mo,us,light,38.2538,-94.3356
il,us,other,41.4225,-87.9858333
mi,,fireball,42.583595,-82.829342
on,ca,flash,43.1,-79.05
on,ca,unknown,43.15,-79.5
ks,us,diamond,37.6922222,-97.3372222
nm,us,cigar,35.0844444,-106.6505556
tx,us,chevron,29.4238889,-98.4933333
mi,us,other,42.3313889,-83.0458333
ca,us,light,39.3563889,-121.2780556
on,,light,44.189418,-79.70074
,gb,,52.416667,-1.55
on,ca,sphere,44.15,-81.033333
ca,us,light,33.9533333,-117.3952778
ia,us,unknown,43.2694444,-91.4755556
ny,us,circle,41.0761111,-73.8591667
fl,us,teardrop,28.2438889,-82.7194444
or,us,fireball,45.5236111,-122.675
ca,us,oval,38.5816667,-121.4933333
md,us,circle,38.3363889,-75.0852778
il,us,circle,41.9941667,-88.2922222
,,light,51.052986,-1.335218
il,us,fireball,39.8538889,-89.0838889
il,us,fireball,41.85,-87.65
ca,us,circle,34.0522222,-118.2427778
ky,us,triangle,38.4783333,-82.6380556
or,us,chevron,45.6136111,-123.9416667
on,ca,light,42.866667,-80.733333
mo,us,light,37.9116667,-90.6252778
ny,,cigar,42.509784,-74.985898
dc,,sphere,38.907231,-77.036464
ct,us,oval,41.2222222,-73.0569444
ma,,diamond,41.708808,-70.213359
ca,us,light,32.7152778,-117.1563889
vt,us,fireball,44.5336111,-72.0036111
oh,us,light,41.3952778,-81.6763889
mn,us,other,45.57,-93.5813889
il,us,light,42.1538889,-88.1361111
il,us,circle,42.1655556,-88.2941667
il,us,unknown,40.9544444,-87.6544444
wi,us,light,42.5847222,-87.8211111
ca,us,fireball,32.8572222,-116.9213889
wa,us,light,47.3225,-122.3113889
ca,us,unknown,40.5994444,-122.4908333
ca,us,light,33.6602778,-117.9983333
or,us,sphere,45.5236111,-122.675
ut,,formation,40.5725,-111.859722
ca,us,light,34.0522222,-118.2427778
or,us,disk,44.9430556,-123.0338889
co,us,fireball,38.8338889,-104.8208333
ca,us,diamond,34.1388889,-118.3525
ca,us,circle,37.6819444,-121.7669444
,gb,egg,51.514125,-0.093689
wa,us,unknown,46.2397222,-119.0994444
wa,us,unknown,46.2858333,-119.2833333
mi,us,fireball,43.1775,-83.7341667
wi,us,unknown,43.1338889,-88.2219444
ca,us,fireball,37.6819444,-121.7669444
ca,us,formation,37.6819444,-121.7669444
or,,,45.570145,-117.528242
wa,us,unknown,46.1541667,-119.0327778
wa,us,light,46.2705556,-118.1522222
wa,,light,47.637156,-117.078243
mo,us,other,39.0997222,-94.5783333
tx,us,disk,30.3880556,-95.6961111
sc,us,fireball,34.7369444,-82.2544444
mo,us,diamond,37.3058333,-89.5180556
,gb,circle,54.55,-3.6
md,,disk,39.290385,-76.612189
ca,us,changing,33.9533333,-117.3952778
