datetime,latitude,longitude 
6/11/2007,41.8763889,-86.5497222
6/12/2007,44.3636111,-84.4102778
6/12/2007,-31.95224,115.861397
6/12/2007,35.5913889,-92.4602778
6/12/2007,46.0647222,-118.3419444
6/12/2007,46.0647222,-118.3419444
6/13/2007,53.583333,-0.65
6/13/2007,44.9444444,-93.0930556
6/13/2007,32.5447222,-94.3672222
6/13/2007,38.1041667,-122.2555556
6/13/2007,32.525,-93.75
6/13/2007,27.0438889,-82.2361111
6/13/2007,34.9802778,-101.9183333
6/13/2007,32.5447222,-94.3672222
6/14/2007,37.6811111,-122.1233333
6/14/2007,36.5025,-120.3905556
6/14/2007,40.284615,-74.992373
6/14/2007,32.3863889,-96.8480556
6/14/2007,36.8452778,-86.8872222
6/14/2007,29.9230556,-82.7138889
6/14/2007,44.0163889,-69.1994444
6/14/2007,40.485,-78.725
6/14/2007,43.6461111,-108.2113889
6/14/2007,41.6833333,-86.25
6/14/2007,55.833333,-3.083333
6/15/2007,40.8325,-115.7622222
6/15/2007,39.6444444,-86.8647222
6/15/2007,27.2936111,-80.3505556
6/15/2007,37.2316667,-79.8108333
6/15/2007,36.58521,-80.716735
6/15/2007,24.861462,67.009939
6/15/2007,-33.861481,151.205475
6/15/2007,41.9163889,-83.3977778
6/15/2007,40.4163889,-120.6519444
6/15/2007,42.0083333,-91.6438889
6/15/2007,20.798363,-156.331925
6/15/2007,7.880448,98.39225
6/15/2007,40.2338889,-111.6577778
6/15/2007,37.0513889,-122.0722222
6/15/2007,33.5508333,-79.0416667
6/15/2007,33.4330556,-79.1216667
6/15/2007,38.7744444,-92.2569444
6/15/2007,37.0841667,-94.5130556
6/15/2007,14.48107,121.030995
6/15/2007,45.3038889,-93.5669444
6/15/2007,46.7311111,-93.9577778
6/16/2007,46.8722222,-113.9930556
6/16/2007,32.77,-108.2797222
6/16/2007,40.7141667,-74.0063889
6/16/2007,30.701321,-84.879266
6/16/2007,32.2216667,-110.9258333
6/16/2007,52.466667,-1.916667
6/16/2007,33.285936,72.77271
6/16/2007,37.6941667,-122.0852778
6/16/2007,40.1238889,-86.0133333
6/16/2007,42.8422222,-84.5691667
6/17/2007,49.783333,-86.55
6/17/2007,45.266667,-66.066667
6/17/2007,42.575085,-83.488235
6/17/2007,-28.778971,114.614594
6/17/2007,46.51,-114.0922222
6/17/2007,39.1141667,-94.6272222
6/17/2007,48.1525,-122.1813889
6/17/2007,45.483333,-75.65
6/17/2007,40.6627778,-73.5519444
6/17/2007,42.2119444,-88.2380556
6/18/2007,40.7608333,-111.8902778
6/18/2007,42.88475,-82.450903
6/18/2007,41.5580556,-73.0519444
6/18/2007,33.5091667,-111.8983333
6/18/2007,36.778261,-119.417932
6/18/2007,38.6786111,-121.7722222
6/18/2007,47.2358333,-122.5491667
6/18/2007,33.873415,-115.900992
6/18/2007,33.5777778,-101.8547222
6/18/2007,33.6469444,-117.6883333
6/18/2007,45.6175,-121.1783333
6/18/2007,39.8266667,-75.0158333
6/18/2007,45.5236111,-122.675
6/18/2007,36.175,-115.1363889
6/18/2007,40.2330556,-76.1375
6/18/2007,39.0436111,-77.4877778
6/19/2007,47.2372222,-93.53
6/19/2007,41.9141667,-88.3086111
6/19/2007,39.550538,-107.324776
6/19/2007,33.41,-91.0616667
6/19/2007,40.9252778,-74.2769444
6/19/2007,46.8722222,-113.9930556
6/19/2007,40.4538889,-75.8183333
6/19/2007,32.5091667,-92.1191667
6/19/2007,42.9105556,-87.8605556
6/19/2007,41.4913889,-87.6744444
6/19/2007,41.85,-87.65
6/19/2007,42.6583333,-83.15
6/19/2007,39.7294444,-104.8313889
6/19/2007,45.4872222,-122.8025
6/19/2007,47.6063889,-122.3308333
6/19/2007,38.8338889,-104.8208333
6/19/2007,33.7475,-116.9711111
6/19/2007,42.8694444,-85.6447222
6/19/2007,44.9583333,-124.0166667
6/19/2007,41.7194444,-84.2180556
6/19/2007,42.0663889,-87.9372222
6/19/2007,42.5333333,-83.1463889
6/19/2007,37.3861111,-122.0827778
6/19/2007,42.8522222,-83.4430556
6/19/2007,41.6472222,-122.5188889
6/19/2007,45.4872222,-122.8025
6/19/2007,42.3369444,-83.2733333
6/19/2007,37.3541667,-121.9541667
6/19/2007,48.1333333,-103.6333333
6/19/2007,42.5,-96.4
6/19/2007,44.427963,-110.588455
6/19/2007,43.1413889,-95.1441667
6/19/2007,49.1,-117.716667
6/19/2007,41.7958333,-87.9755556
6/19/2007,27.7705556,-82.6794444
6/20/2007,44.9902778,-123.025
6/20/2007,42.9633333,-85.6680556
6/20/2007,38.63,-112.12
6/20/2007,44.2883333,-71.2258333
6/20/2007,44.9430556,-123.0338889
6/20/2007,41.6833333,-86.25
6/20/2007,43.25,-79.833333
6/20/2007,36.1627778,-85.5016667
6/20/2007,41.5033333,-74.0108333
6/20/2007,40.4416667,-74.1302778
6/20/2007,39.1697222,-91.8827778
6/20/2007,41.0266667,-92.8055556
6/20/2007,33.0580556,-112.0469444
6/20/2007,40.1933333,-85.3863889
6/20/2007,39.9022222,-95.8005556
6/20/2007,43.8,-79.53
6/20/2007,39.7391667,-104.9841667
6/20/2007,40.1933333,-85.3863889
6/20/2007,-34.767834,-58.379253
6/20/2007,43.666667,-79.416667
6/20/2007,35.3186111,-82.4611111
6/20/2007,38.2541667,-85.7594444
6/20/2007,39.9611111,-82.9988889
6/20/2007,39.1836111,-96.5713889
6/20/2007,36.8455556,-121.5369444
6/20/2007,39.5213889,-85.7769444
6/20/2007,46.7833333,-92.1063889
6/20/2007,46.9075,-97.345
6/20/2007,29.4658333,-81.2580556
6/21/2007,34.8525,-82.3941667
6/21/2007,31.7586111,-106.4863889
6/21/2007,33.2558333,-116.3741667
6/21/2007,42.1213889,-84.345
6/21/2007,33.4355556,-112.3488889
6/21/2007,33.6408333,-117.6022222
6/21/2007,46.6022222,-120.5047222
6/21/2007,49.266667,-122.783333
6/21/2007,42.475,-95.7852778
6/21/2007,41.2683333,-110.9625
6/21/2007,50,8.271111
6/21/2007,30.6941667,-88.0430556
6/22/2007,53.55,-113.5
6/22/2007,53.888996,-2.633778
6/22/2007,45.121556,-116.326518
6/22/2007,36.7477778,-119.7713889
6/22/2007,41.3252778,-82.4933333
6/22/2007,-36.84846,174.763332
6/22/2007,33.8358333,-118.3397222
6/22/2007,41.52,-88.2016667
6/22/2007,34.2783333,-119.2922222
6/22/2007,33.4486111,-84.455
6/22/2007,34.4208333,-119.6972222
6/22/2007,40.6855556,-76.1958333
6/22/2007,39.4561111,-77.9641667
6/22/2007,41.5933333,-87.3463889
6/23/2007,35.6708333,-80.4744444
6/23/2007,43.6105556,-72.9730556
6/23/2007,34.153323,-109.973248
6/23/2007,45.5827778,-122.3522222
6/23/2007,40.4991667,-77.7416667
6/23/2007,40.7141667,-74.0063889
6/23/2007,45.5,-73.583333
6/23/2007,34.261118,-116.84503
6/23/2007,38.6194444,-94.6805556
6/23/2007,33.8936111,-117.7263889
6/23/2007,30.4761111,-88.3422222
6/23/2007,34.1722222,-118.3780556
6/23/2007,28.2486111,-81.2813889
6/23/2007,41.9125,-88.1347222
6/23/2007,38.910841,-94.382172
6/23/2007,42.7975,-73.265
6/23/2007,51.514125,-0.093689
6/23/2007,40.6752778,-121.4297222
6/23/2007,44.6180556,-75.4075
6/24/2007,42.7597222,-105.3816667
6/24/2007,30.6647222,-97.9222222
6/24/2007,34.5794444,-118.1155556
6/24/2007,41.6719444,-73.0533333
6/24/2007,41.6436111,-83.4869444
6/24/2007,38.2008333,-84.8733333
6/24/2007,38.2008333,-84.8733333
6/24/2007,37.8769444,-94.0211111
6/24/2007,32.7152778,-117.1563889
6/24/2007,38.9516667,-92.3338889
6/24/2007,39.3955556,-80.3002778
6/24/2007,28.248902,-81.28118
6/24/2007,41.2411111,-77.0013889
6/24/2007,38.4530556,-85.6702778
6/24/2007,33.6694444,-117.8222222
6/24/2007,38.2919444,-122.4569444
6/24/2007,33.8272222,-78.6430556
6/24/2007,27.3361111,-82.5308333
6/25/2007,41.6638889,-83.5552778
6/25/2007,32.4638889,-86.4597222
6/25/2007,44.1025,-85.1469444
6/25/2007,33.4147222,-111.9086111
6/25/2007,38.6272222,-90.1977778
6/25/2007,36.2077778,-119.3463889
6/25/2007,27.4986111,-82.575
6/25/2007,32.7152778,-117.1563889
6/25/2007,38.2325,-122.6355556
6/25/2007,35.0525,-78.8786111
6/25/2007,33.5016667,-117.6616667
6/25/2007,52.333333,-106.783333
6/26/2007,41.1305556,-85.1288889
6/26/2007,43.6136111,-116.2025
6/26/2007,30.2458333,-87.7008333
6/26/2007,42.3952778,-94.6336111
6/26/2007,33.8388889,-83.9008333
6/26/2007,40.2969444,-111.6938889
6/26/2007,33.6888889,-78.8869444
6/26/2007,38.6272222,-90.1977778
6/26/2007,41.7691667,-72.965
6/27/2007,44.65,-63.6
6/27/2007,40.7280556,-74.0780556
6/27/2007,40.7438889,-74.0327778
6/27/2007,37.0058333,-121.5672222
6/27/2007,41.7108333,-87.7580556
6/28/2007,42.9633333,-85.6680556
6/28/2007,35.6180556,-118.4722222
6/28/2007,47.6063889,-122.3308333
6/28/2007,47.6063889,-122.3308333
6/28/2007,30.5041667,-90.4611111
6/28/2007,35.3227778,-83.8075
6/28/2007,33.5736111,-79.0027778
6/28/2007,39.1652778,-86.5263889
6/28/2007,33.6888889,-78.8869444
6/29/2007,40.6030556,-84.4916667
6/29/2007,43.866667,-79.266667
6/29/2007,41.7108333,-87.7580556
6/29/2007,42.700915,-73.108715
6/29/2007,43.25,-79.833333
6/29/2007,33.4483333,-112.0733333
6/29/2007,41.1238889,-100.765
6/29/2007,40.0455556,-86.0086111
6/30/2007,37.3386111,-92.9069444
6/30/2007,47.6063889,-122.3308333
6/30/2007,37.3386111,-92.9069444
6/30/2007,42.1291667,-80.0852778
6/30/2007,25.7902778,-80.1302778
6/30/2007,40.7141667,-74.0063889
6/30/2007,41.9427778,-79.9847222
6/30/2007,26.1219444,-80.1436111
6/30/2007,32.7252778,-114.6236111
6/30/2007,64.7511111,-147.3494444
6/30/2007,39.7683333,-86.1580556
6/30/2007,43.0011111,-84.5591667
6/30/2007,41.5963889,-72.8780556
6/30/2007,46.095227,-74.87115
6/30/2007,41.596487,-72.877601
6/30/2007,32.7358333,-96.275
6/30/2007,45.4,-74.033333
6/30/2007,34.108345,-117.289765
7/1/2007,33.5422222,-117.7822222
7/1/2007,39.4830556,-88.3727778
7/1/2007,36.948453,-81.084811
7/1/2007,44.738863,-124.056233
7/1/2007,35.075,-85.0622222
7/1/2007,38.7297222,-120.7975
7/1/2007,34.0194444,-118.4902778
7/1/2007,33.4222222,-111.8219444
7/1/2007,41.5755556,-72.3325
7/1/2007,28.0194444,-82.7719444
7/1/2007,34.4208333,-119.6972222
7/1/2007,46.4166667,-117.0166667
7/1/2007,46.2113889,-119.1361111
7/1/2007,45.5230556,-122.9886111
7/1/2007,30.7108333,-94.9327778
7/1/2007,41.985653,-71.898683
7/2/2007,37.99,-84.1797222
7/2/2007,33.1191667,-117.0855556
7/2/2007,37.4994444,-91.8569444
7/2/2007,35.6266667,-120.69
7/2/2007,37.1041667,-113.5833333
7/3/2007,50,8.271111
7/3/2007,42.2966667,-89.6211111
7/3/2007,47.6816667,-122.2075
7/3/2007,39.1941667,-84.7244444
7/3/2007,39.9611111,-82.9988889
7/3/2007,48.2413889,-122.3694444
7/3/2007,38.9516667,-92.3338889
7/3/2007,39.8016667,-89.6436111
7/3/2007,41.5380556,-72.8075
7/3/2007,33.9244444,-86.0225
7/3/2007,36.3352778,-92.385
7/3/2007,35.4975,-97.2686111
7/3/2007,41.4088889,-75.6627778
7/3/2007,40.7230556,-74.3111111
7/3/2007,32.7152778,-117.1563889
7/3/2007,37.338021,-119.585774
7/3/2007,40.0333333,-83.1583333
7/3/2007,44.3061111,-71.7705556
7/3/2007,35.9819444,-87.1213889
7/3/2007,33.6694444,-117.8222222
7/3/2007,33.4472222,-84.1469444
7/3/2007,57.166667,-2.666667
7/3/2007,44.65,-63.6
7/4/2007,41.8402778,-71.25
7/4/2007,44.9430556,-123.0338889
7/4/2007,33.6888889,-78.8869444
7/4/2007,34.2483333,-117.1883333
7/4/2007,44.0522222,-123.0855556
7/4/2007,41.5936111,-87.6947222
7/4/2007,35.8455556,-86.3902778
7/4/2007,42.7261111,-87.7827778
7/4/2007,36.2380556,-96.3163889
7/4/2007,48.1958333,-114.3119444
7/4/2007,34.0522222,-118.2427778
7/4/2007,41.1305556,-85.1288889
7/4/2007,36.7069444,-97.0852778
7/4/2007,42.1213889,-84.345
7/4/2007,31.3111111,-92.445
7/4/2007,32.9125,-96.6386111
7/4/2007,32.7447222,-116.9980556
7/4/2007,41.4513889,-75.6122222
7/4/2007,32.7677778,-117.0222222
7/4/2007,32.7447222,-116.9980556
7/4/2007,33.9136111,-98.4930556
7/4/2007,40.152593,-76.750247
7/4/2007,41.3947222,-73.4544444
7/4/2007,41.6716667,-72.9497222
7/4/2007,40.3977778,-105.0744444
7/4/2007,35.2194444,-80.1191667
7/4/2007,47.4830556,-122.2158333
7/4/2007,33.9533333,-117.3952778
7/4/2007,42.7325,-84.5555556
7/4/2007,39.7683333,-86.1580556
7/4/2007,46.3775,-120.3075
7/4/2007,42.7794444,-96.9288889
7/4/2007,38.0608333,-97.9294444
7/4/2007,37.916104,-85.956247
7/4/2007,47.2530556,-122.4430556
7/4/2007,35.0072222,-80.9452778
7/5/2007,38.5611111,-94.1911111
7/5/2007,40.5725,-111.859722
7/5/2007,41.9833333,-71.3333333
7/5/2007,41.85,-87.65
7/5/2007,40.1302778,-111.5777778
7/5/2007,52.355518,-1.17432
7/5/2007,41.2052778,-96.0422222
7/5/2007,49.3,-124.316667
7/5/2007,39.6136111,-86.1066667
7/6/2007,42.9633333,-85.6680556
7/6/2007,32.4486111,-99.7327778
7/6/2007,38.910841,-94.382172
7/6/2007,40.4141667,-79.0202778
7/6/2007,38.9822222,-94.6705556
7/6/2007,32.318231,-86.902298
7/6/2007,45.5236111,-122.675
7/6/2007,42.3958333,-71.1791667
7/6/2007,41.921111,-71.435
7/6/2007,45.9975,-121.5269444
7/6/2007,49.25,-123.133333
7/6/2007,-14.599413,-28.673147
7/6/2007,45.3038889,-93.5669444
7/7/2007,33.6694444,-117.8222222
7/7/2007,42.0347222,-93.6197222
7/7/2007,46.2811111,-87.4408333
7/7/2007,42.5294444,-83.7802778
7/7/2007,-33.861481,151.205475
7/7/2007,44.7488889,-92.8019444
7/7/2007,40.9486111,-73.7330556
7/7/2007,42.3313889,-83.0458333
7/7/2007,27.4986111,-82.575
7/7/2007,41.6736111,-88.0016667
7/7/2007,41.6736111,-88.0016667
7/7/2007,41.6,-87.9380556
7/7/2007,47.6588889,-117.425
7/7/2007,41.1305556,-85.1288889
7/7/2007,41.7308333,-84.9327778
7/7/2007,42.2830556,-87.9530556
7/7/2007,40.1811111,-74.6647222
7/7/2007,-33.861481,151.205475
7/7/2007,41.3966667,-73.0763889
7/7/2007,41.5894444,-88.9219444
7/7/2007,54.686111,-1.2125
7/7/2007,38.0372222,-84.8966667
7/8/2007,46.056947,14.505751
7/8/2007,32.8213889,-116.5283333
7/8/2007,38.4405556,-122.7133333
7/8/2007,38.2775,-85.7372222
7/8/2007,44.0327778,-69.5191667
7/8/2007,15.828126,78.037279
7/8/2007,29.685693,76.990482
7/8/2007,33.5805556,-112.2366667
7/8/2007,41.5727778,-72.6411111
7/8/2007,47.5675,-122.6313889
7/9/2007,36.594682,136.625573
7/9/2007,34.0230556,-84.3616667
7/9/2007,32.2686111,-107.7580556
7/9/2007,34.51994,-105.87009
7/9/2007,40.7933333,-77.8602778
7/9/2007,27.3361111,-82.5308333
7/9/2007,47.6063889,-122.3308333
7/9/2007,33.8702778,-117.9244444
7/9/2007,38.9591667,-85.8902778
7/9/2007,36.091741,-93.150177
7/9/2007,29.685693,76.990482
7/9/2007,32.105,-92.0777778
7/9/2007,27.7705556,-82.6794444
7/10/2007,28.0611111,-82.3025
7/10/2007,43.0730556,-89.4011111
7/10/2007,55.95,-4.833333
7/10/2007,48.276577,-116.553465
7/10/2007,27.9655556,-82.8002778
7/10/2007,36.175,-115.1363889
7/10/2007,38.2769444,-107.0952778
7/10/2007,27.8083333,-82.8113889
7/10/2007,47.6816667,-122.2075
7/10/2007,35.564138,-121.080747
7/11/2007,43.38,-71.7175
7/11/2007,47.6063889,-122.3308333
7/11/2007,42.9633333,-85.6680556
7/11/2007,39.0997222,-94.5783333
7/11/2007,43.1116667,-88.4991667
7/11/2007,39.9525,-74.9927778
7/11/2007,44.9483333,-93.3477778
7/11/2007,33.0416667,-116.8672222
7/11/2007,27.0994444,-82.4544444
7/11/2007,41.6736111,-88.0016667
7/11/2007,46.6022222,-120.5047222
7/11/2007,46.955,-112.6808333
7/12/2007,39.7683333,-86.1580556
7/12/2007,36.175,-115.1363889
7/12/2007,40.7141667,-74.0063889
7/12/2007,37.8030556,-89.0275
7/12/2007,39.8402778,-88.9547222
7/12/2007,45.2944444,-123.1752778
7/12/2007,39.7286111,-121.8363889
7/12/2007,41.9141667,-88.3086111
7/12/2007,34.4263889,-117.3
7/12/2007,41.245,-75.9311111
7/12/2007,45.4983333,-122.4302778
7/12/2007,41.88,-88.0077778
7/13/2007,49.25,-122.5
7/13/2007,44.9583333,-124.0166667
7/13/2007,45.4463889,-122.6380556
7/13/2007,40.8766667,-73.325
7/13/2007,47.0380556,-122.8994444
7/13/2007,43.0388889,-87.9063889
7/13/2007,38.6272222,-90.1977778
7/13/2007,54.766667,-1.566667
7/13/2007,30.3933333,-86.4958333
7/13/2007,40.7608333,-111.8902778
7/13/2007,41.2458333,-75.8816667
7/13/2007,38.6272222,-90.1977778
7/13/2007,38.9516667,-92.3338889
7/13/2007,42.6627778,-82.8425
7/13/2007,35.1894444,-114.0522222
7/13/2007,35.5225,-97.6186111
7/14/2007,42.4775,-83.0277778
7/14/2007,45.4594444,-69.5911111
7/14/2007,43.0730556,-89.4011111
7/14/2007,27.7705556,-82.6794444
7/14/2007,44.8897222,-93.3497222
7/14/2007,41.7108333,-87.7580556
7/14/2007,41.6388889,-87.6072222
7/14/2007,41.0886111,-74.1441667
7/14/2007,34.0522222,-118.2427778
7/14/2007,45.7616667,-116.2997222
7/14/2007,41.2147222,-79.3855556
7/14/2007,48.187056,-122.507847
7/14/2007,29.1869444,-82.1402778
7/14/2007,36.5091667,-86.885
7/14/2007,33.6694444,-117.8222222
7/14/2007,51.983333,-0.183333
7/15/2007,49.3,10.583333
7/15/2007,41.4816667,-72.6816667
7/15/2007,26.0108333,-80.1497222
7/15/2007,34.1083333,-117.2888889
7/15/2007,47.6063889,-122.3308333
7/15/2007,46.3366667,-94.6458333
7/15/2007,28.9333333,-81.9486111
7/15/2007,38.6155556,-95.2675
7/15/2007,46.1383333,-122.9369444
7/15/2007,44.63361,-86.23454
7/15/2007,47.4830556,-122.2158333
7/15/2007,41.8930556,-70.9116667
7/15/2007,49.883333,-97.166667
7/15/2007,42.2708333,-83.7263889
7/15/2007,29.4238889,-98.4933333
7/15/2007,45.9697222,-89.8919444
7/15/2007,42.4583333,-71.0666667
7/15/2007,33.4483333,-112.0733333
7/15/2007,41.525,-88.0816667
7/15/2007,39.1405556,-121.6158333
7/15/2007,47.4236111,-120.3091667
7/15/2007,41.6611111,-72.78
7/15/2007,42.5091667,-84.6558333
7/15/2007,41.562321,-72.650649
7/15/2007,41.4994444,-81.6955556
7/15/2007,40.7744444,-97.0502778
7/16/2007,47.5405556,-122.635
7/16/2007,33.7488889,-84.3880556
7/16/2007,45.68621,-75.992255
7/16/2007,30.4380556,-84.2808333
7/16/2007,29.2105556,-81.0230556
7/16/2007,42.039652,-88.034217
7/16/2007,42.575,-71.0791667
7/16/2007,47.6063889,-122.3308333
7/16/2007,12.971599,77.594563
7/16/2007,47.6588889,-117.425
7/16/2007,34.2255556,-77.945
7/16/2007,47.2530556,-122.4430556
7/17/2007,32.8405556,-83.6325
7/17/2007,46.823076,-60.799856
7/17/2007,35.2627778,-116.6838889
7/17/2007,35.6508333,-117.6608333
7/17/2007,42.1711111,-87.8444444
7/17/2007,42.6158333,-70.6625
7/17/2007,33.6125,-117.7119444
7/17/2007,40.5,-111.95
7/17/2007,40.4197222,-79.8502778
7/18/2007,31.7586111,-106.4863889
7/18/2007,42.6158333,-70.6625
7/18/2007,33.4483333,-112.0733333
7/18/2007,47.6816667,-122.2075
7/18/2007,38.9516667,-92.3338889
7/19/2007,36.1397222,-120.3591667
7/19/2007,28.5380556,-81.3794444
7/19/2007,30.0969444,-95.6158333
7/19/2007,46.8172222,-95.845
7/19/2007,28.6119444,-80.8077778
7/19/2007,42.2141667,-83.15
7/19/2007,-35.27603,149.13435
7/19/2007,33.1975,-96.615
7/20/2007,25.7738889,-80.1938889
7/20/2007,36.8188889,-76.2752778
7/20/2007,39.1011111,-74.7180556
7/20/2007,43.1661111,-83.5244444
7/20/2007,41.181439,-84.740514
7/20/2007,40.3275,-80.5961111
7/20/2007,38.348892,-120.774093
7/20/2007,41.4,-72.35
7/20/2007,33.1958333,-117.3786111
7/20/2007,40.7141667,-74.0063889
7/20/2007,41.29,-73.9208333
7/20/2007,26.1219444,-80.1436111
7/20/2007,39.1638889,-119.7663889
7/20/2007,39.4230556,-85.0127778
7/20/2007,41.5894444,-88.0577778
7/20/2007,43.4080556,-85.0386111
7/20/2007,42.983333,-81.25
7/20/2007,35.3111111,-120.8313889
7/21/2007,36.1658333,-86.7844444
7/21/2007,41.4488889,-82.7080556
7/21/2007,42.5802778,-83.0302778
7/21/2007,40.7536111,-86.0688889
7/21/2007,42.2711111,-89.0938889
7/21/2007,45.4983333,-122.4302778
7/21/2007,41.6619444,-86.1586111
7/21/2007,42.9033333,-78.755
7/21/2007,41.6661111,-81.3397222
7/21/2007,43.866667,-78.933333
7/21/2007,42.5277778,-92.4452778
7/21/2007,47.6419444,-122.0791667
7/21/2007,42.3086111,-83.4822222
7/21/2007,47.7575,-122.2427778
7/21/2007,39.1730556,-77.2719444
7/21/2007,55.283333,-114.783333
7/21/2007,40.7933333,-73.4155556
7/21/2007,43.0730556,-89.4011111
7/21/2007,30.1586111,-85.6602778
7/21/2007,41.85,-87.65
7/21/2007,42.1513889,-87.9597222
7/21/2007,41.6977778,-72.7241667
7/21/2007,39.515,-84.3983333
7/21/2007,33.6411111,-117.9177778
7/21/2007,35.4866667,-80.8602778
7/21/2007,39.9719444,-74.6833333
7/22/2007,30.2669444,-97.7427778
7/22/2007,44.8975,-85.9852778
7/22/2007,43.2797222,-75.6438889
7/22/2007,38.5816667,-121.4933333
7/22/2007,45.798539,-66.697623
7/22/2007,33.5205556,-86.8025
7/22/2007,33.4147222,-111.9086111
7/22/2007,37.3394444,-121.8938889
7/22/2007,28.0911111,-82.78
7/22/2007,47.5002778,-111.3
7/22/2007,40.7933333,-73.4155556
7/22/2007,52.366667,-1.25
7/22/2007,42.1391667,-87.9288889
7/22/2007,46.6022222,-120.5047222
7/22/2007,39.7661111,-105.0766667
7/23/2007,36.5858333,-79.3952778
7/23/2007,42.5294444,-83.7802778
7/23/2007,42.2986111,-91.0147222
7/23/2007,29.127487,-103.242538
7/23/2007,34.0552778,-117.7513889
7/23/2007,41.85,-87.65
7/23/2007,33.0144444,-97.0966667
7/23/2007,42.7677778,-78.6136111
7/24/2007,51.083333,-114.083333
7/24/2007,41.195,-87.1986111
7/24/2007,36.7477778,-119.7713889
7/24/2007,38.864645,-90.046754
7/24/2007,36.2941667,-82.4736111
7/24/2007,37.7702778,-111.6013889
7/24/2007,42.2286111,-71.5230556
7/24/2007,35.4894444,-120.6697222
7/24/2007,42.0347222,-93.6197222
7/25/2007,50.966667,-0.133333
7/25/2007,33.6602778,-117.9983333
7/25/2007,53.516667,-113.316667
7/25/2007,41.2427778,-73.2011111
7/25/2007,29.9144444,-90.0538889
7/25/2007,30.2283333,-88.0230556
7/25/2007,34.2694444,-118.7805556
7/25/2007,33.5205556,-86.8025
7/25/2007,36.7477778,-119.7713889
7/25/2007,52.183333,-1.7
7/25/2007,43.2694444,-91.4755556
7/25/2007,44.0463889,-123.0208333
7/25/2007,51.763366,-0.22309
7/25/2007,51.903238,8.385753
7/26/2007,50.833333,-0.15
7/26/2007,47.6063889,-122.3308333
7/26/2007,43.666667,-79.416667
7/26/2007,-38.136848,176.249746
7/26/2007,34.5794444,-118.1155556
7/26/2007,29.4238889,-98.4933333
7/26/2007,48.7411111,-117.4161111
7/26/2007,52.183333,-1.7
7/26/2007,38.8916667,-83.5233333
7/27/2007,38.8338889,-104.8208333
7/27/2007,32.4797222,-86.3619444
7/27/2007,29.4238889,-98.4933333
7/27/2007,37.8044444,-122.2697222
7/27/2007,35.7141667,-83.5102778
7/27/2007,33.6888889,-78.8869444
7/27/2007,33.6888889,-78.8869444
7/27/2007,37.9841667,-120.3811111
7/27/2007,39.3280556,-120.1822222
7/27/2007,42.4075,-124.4205556
7/27/2007,32.7152778,-117.1563889
7/27/2007,33.8158333,-78.6802778
7/27/2007,34.5363889,-79.2916667
7/27/2007,34.3369444,-79.4313889
7/27/2007,27.664827,-81.515754
7/27/2007,40.8122222,-73.0788889
7/28/2007,38.5816667,-121.4933333
7/28/2007,38.5816667,-121.4933333
7/28/2007,26.443397,-82.111512
7/28/2007,37.8716667,-122.2716667
7/28/2007,33.8752778,-117.5655556
7/28/2007,37.7427778,-105.8747222
7/28/2007,37.7427778,-105.8747222
7/28/2007,37.7427778,-105.8747222
7/28/2007,37.7427778,-105.8747222
7/28/2007,37.7427778,-105.8747222
7/28/2007,42.0255556,-88.1783333
7/28/2007,36.6408333,-80.2658333
7/28/2007,47.1302778,-119.2769444
7/28/2007,30.2669444,-97.7427778
7/29/2007,35.4675,-97.5161111
7/29/2007,40.7966667,-81.5216667
7/29/2007,56.116667,-3.166667
7/29/2007,52.625072,-1.677155
7/29/2007,43.45,-80.5
7/29/2007,41.6619444,-86.1586111
7/29/2007,44.6,-79.416667
7/29/2007,40.8858333,-77.1411111
7/29/2007,21.266667,40.416667
7/29/2007,44.6,-79.416667
7/29/2007,41.85,-87.65
7/29/2007,41.9402778,-85.0005556
7/29/2007,33.8583333,-118.0638889
7/30/2007,25.942871,-80.12338
7/30/2007,59.913869,10.752245
7/30/2007,42.8863889,-78.8786111
7/30/2007,36.3302778,-119.2911111
7/30/2007,52.355518,-1.17432
7/30/2007,45.7838889,-84.7277778
7/30/2007,38.5019444,-122.995
7/30/2007,47.7180556,-116.9505556
7/30/2007,33.7763889,-112.5277778
7/30/2007,49.266667,-122.783333
7/30/2007,41.975,-88.0072222
7/30/2007,47.8125,-116.8955556
7/31/2007,55.55,-3.85
7/31/2007,45.416667,-75.7
7/31/2007,45.4208333,-122.6694444
7/31/2007,33.4483333,-112.0733333
7/31/2007,-33.861481,151.205475
7/31/2007,41.6005556,-93.6088889
7/31/2007,43.2533333,-83.3719444
7/31/2007,42.1625,-83.403056
8/1/2007,49.25,-123.133333
8/1/2007,51.35,12.016667
8/1/2007,22.057437,78.938173
8/1/2007,42.4733333,-83.2219444
8/1/2007,62.102929,-140.664229
8/1/2007,38.9330556,-104.6080556
8/1/2007,41.6269444,-88.2038889
8/1/2007,43.2533333,-83.3719444
8/1/2007,46.67,-120.7111111
8/1/2007,45.9175,-119.3413889
8/2/2007,47.6063889,-122.3308333
8/2/2007,34.7391667,-112.0091667
8/2/2007,35.1083333,-77.0444444
8/2/2007,41.205758,-73.970882
8/2/2007,35.7111111,-78.6144444
8/2/2007,47.6741667,-122.1202778
8/2/2007,38.2972222,-122.2844444
8/2/2007,38.8461111,-77.3066667
8/3/2007,42.8780556,-73.1972222
8/3/2007,29.6655556,-95.0191667
8/3/2007,33.1505556,-96.8233333
